field_x,value_x,field_y,value_y,n_x,n_y,n_both,decoupling_mass,norm_decoupling
product_type_name,Leggings/Tights,colour_group_name,Light Pink,250,502,6,740,0.9919571045576407
department_name,Suit jacket,colour_group_name,Dark Blue,73,805,7,864,0.9919632606199771
product_type_name,Pyjama bottom,graphical_appearance_name,Melange,35,843,7,864,0.9919632606199771
product_type_name,Top,graphical_appearance_name,Other structure,692,312,8,988,0.9919678714859438
department_name,Gloves/Hats,colour_group_name,Light Grey,49,202,2,247,0.9919678714859438
department_name,Woven top,colour_group_name,Yellow,96,155,2,247,0.9919678714859438
department_name,Tops Knitwear,graphical_appearance_name,Application/3D,196,55,2,247,0.9919678714859438
product_type_name,Sneakers,section_name,Divided Accessories,60,191,2,247,0.9919678714859438
department_name,Jersey Fancy,colour_group_name,Dark Red,202,175,3,371,0.9919786096256684
department_name,Woven Tops,graphical_appearance_name,Check,63,314,3,371,0.9919786096256684
section_name,Divided Projects,graphical_appearance_name,Glittering/Metallic,301,76,3,371,0.9919786096256684
section_name,Young Girl,colour_group_name,Dark Grey,102,401,4,495,0.9919839679358717
department_name,Jersey Fancy,product_type_name,Jacket,202,427,5,619,0.9919871794871795
department_name,Outwear,colour_group_name,Grey,205,424,5,619,0.9919871794871795
product_type_name,Jacket,colour_group_name,Light Grey,427,202,5,619,0.9919871794871795
department_name,Shirt,colour_group_name,Dark Green,125,253,3,372,0.992
product_type_name,Socks,colour_group_name,Purple,328,50,3,372,0.992
department_name,Tops Knitwear,colour_group_name,Dark Yellow,196,56,2,248,0.992
department_name,Kids Girl Big Acc,product_type_name,Bag,1,125,1,124,0.992
department_name,Girls Small Acc/Bags,colour_group_name,Light Purple,7,119,1,124,0.992
department_name,Price Items,colour_group_name,Light Purple,7,119,1,124,0.992
department_name,Suit,graphical_appearance_name,Contrast,79,47,1,124,0.992
product_type_name,Belt,section_name,"Kids Accessories, Swimwear & D",112,14,1,124,0.992
product_type_name,Unknown,colour_group_name,Dark Purple,83,43,1,124,0.992
colour_group_name,Purple,graphical_appearance_name,Glittering/Metallic,50,76,1,124,0.992
department_name,Knitwear,product_type_name,Dress,540,1604,17,2110,0.9920075223319229
department_name,Shorts,graphical_appearance_name,Solid,137,7935,64,7944,0.9920079920079921
department_name,Projects Dresses,colour_group_name,Black,86,3826,31,3850,0.9920123679464056
department_name,Woven bottoms,colour_group_name,Beige,132,626,6,746,0.9920212765957447
section_name,Womens Shoes,graphical_appearance_name,Application/3D,324,55,3,373,0.9920212765957447
product_type_name,Leggings/Tights,colour_group_name,Yellowish Brown,250,256,4,498,0.9920318725099602
department_name,Jersey,colour_group_name,Dark Yellow,830,56,7,872,0.9920364050056882
section_name,Womens Lingerie,graphical_appearance_name,Dot,787,99,7,872,0.9920364050056882
department_name,Dress,graphical_appearance_name,Sequin,490,17,4,499,0.9920477137176938
product_type_name,Other accessories,colour_group_name,Off White,95,412,4,499,0.9920477137176938
department_name,Swimwear,colour_group_name,Dark Pink,526,108,5,624,0.9920508744038156
department_name,Heavy Basic Jersey,colour_group_name,Dark Blue,83,805,7,874,0.9920544835414302
product_type_name,Unknown,colour_group_name,Dark Blue,83,805,7,874,0.9920544835414302
section_name,Ladies H&M Sport,colour_group_name,Light Beige,362,653,8,999,0.9920556107249255
product_type_name,Trousers,section_name,Baby Essentials & Complements,1789,242,16,1999,0.9920595533498759
department_name,Jersey fancy,colour_group_name,Grey,338,424,6,750,0.9920634920634921
department_name,Trousers,graphical_appearance_name,Stripe,225,410,5,625,0.9920634920634921
product_type_name,Swimwear bottom,colour_group_name,Other Pink,228,26,2,250,0.9920634920634921
section_name,Men H&M Sport,colour_group_name,Dark Red,79,175,2,250,0.9920634920634921
product_type_name,Coat,graphical_appearance_name,Melange,47,843,7,876,0.9920724801812004
product_type_name,Top,section_name,Divided Selected,692,71,6,751,0.9920739762219286
section_name,Men Accessories,graphical_appearance_name,Solid,80,7935,63,7889,0.9920774647887324
department_name,Blouse,graphical_appearance_name,Lace,591,173,6,752,0.9920844327176781
product_type_name,Other accessories,colour_group_name,Pink,95,287,3,376,0.9920844327176781
colour_group_name,Dark Green,graphical_appearance_name,Front print,253,129,3,376,0.9920844327176781
product_type_name,Sweater,colour_group_name,Light Turquoise,1081,67,9,1130,0.9920983318700615
department_name,Casual Lingerie,colour_group_name,Light Beige,240,653,7,879,0.9920993227990971
section_name,Baby Boy,graphical_appearance_name,All over pattern,69,1462,12,1507,0.9921000658327848
product_type_name,Leggings/Tights,colour_group_name,Green,250,133,3,377,0.9921052631578947
section_name,Ladies H&M Sport,graphical_appearance_name,Other pattern,362,21,3,377,0.9921052631578947
product_type_name,Skirt,section_name,Divided Basics,456,438,7,880,0.992108229988726
department_name,Shorts,colour_group_name,Light Pink,137,502,5,629,0.9921135646687698
product_type_name,Other accessories,colour_group_name,White,95,1311,11,1384,0.9921146953405018
section_name,Womens Premium,colour_group_name,Black,138,3826,31,3902,0.9921179760996695
product_type_name,Sweater,colour_group_name,Light Green,1081,70,9,1133,0.9921190893169878
colour_group_name,Light Grey,graphical_appearance_name,All over pattern,202,1462,13,1638,0.9921259842519685
department_name,Loungewear,colour_group_name,Greenish Khaki,131,381,4,504,0.9921259842519685
section_name,Young Girl,graphical_appearance_name,Stripe,102,410,4,504,0.9921259842519685
department_name,Tops Fancy Jersey,colour_group_name,Dark Red,209,175,3,378,0.9921259842519685
product_type_name,Hair string,colour_group_name,Light Orange,55,201,2,252,0.9921259842519685
section_name,Divided Asia keys,graphical_appearance_name,Placement print,56,200,2,252,0.9921259842519685
department_name,Bags & Items,product_type_name,Bag,3,125,1,126,0.9921259842519685
department_name,Suit jacket,colour_group_name,Greyish Beige,73,55,1,126,0.9921259842519685
product_type_name,Hair/alice band,colour_group_name,Other Purple,121,7,1,126,0.9921259842519685
section_name,Contemporary Casual,colour_group_name,Light Blue,145,368,4,505,0.9921414538310412
department_name,Jewellery,colour_group_name,Light Green,315,70,3,379,0.9921465968586387
department_name,Suit jacket,graphical_appearance_name,Other structure,73,312,3,379,0.9921465968586387
department_name,Denim shorts,graphical_appearance_name,Denim,8,1020,8,1012,0.9921568627450981
department_name,Kids Girl Denim,graphical_appearance_name,Denim,8,1020,8,1012,0.9921568627450981
department_name,Jersey Fancy,colour_group_name,Greyish Beige,202,55,2,253,0.9921568627450981
section_name,Womens Everyday Collection,colour_group_name,Green,1668,133,14,1773,0.9921656407386682
department_name,Nightwear,graphical_appearance_name,All over pattern,83,1462,12,1521,0.9921722113502935
department_name,Baby Toys/Acc,colour_group_name,Light Pink,13,502,4,507,0.9921722113502935
section_name,Young Boy,colour_group_name,Grey,91,424,4,507,0.9921722113502935
product_type_name,Dress,graphical_appearance_name,Jacquard,1604,70,13,1648,0.9921733895243829
department_name,Jersey,colour_group_name,Light Grey,830,202,8,1016,0.9921875
department_name,AK Dresses & Outdoor,colour_group_name,Beige,19,626,5,635,0.9921875
department_name,Jewellery,colour_group_name,Light Orange,315,201,4,508,0.9921875
department_name,Ladies Sport Bras,graphical_appearance_name,Other structure,204,312,4,508,0.9921875
product_type_name,Underwear Tights,colour_group_name,Grey,92,424,4,508,0.9921875
section_name,"Kids Accessories, Swimwear & D",colour_group_name,Light Pink,14,502,4,508,0.9921875
department_name,Skirt,graphical_appearance_name,Dot,159,99,2,254,0.9921875
product_type_name,Cap/peaked,section_name,Baby Essentials & Complements,16,242,2,254,0.9921875
department_name,Tops Knitwear DS,colour_group_name,Light Purple,10,119,1,127,0.9921875
product_type_name,Hair ties,colour_group_name,Dark Pink,21,108,1,127,0.9921875
colour_group_name,Silver,graphical_appearance_name,Sequin,112,17,1,127,0.9921875
department_name,Heels,graphical_appearance_name,Solid,70,7935,62,7881,0.9921943849930757
product_type_name,Leggings/Tights,section_name,Womens Premium,250,138,3,382,0.9922077922077922
department_name,Baby Girl Woven,colour_group_name,Light Pink,16,502,4,510,0.9922178988326849
department_name,Young Girl UW/NW,colour_group_name,Light Pink,16,502,4,510,0.9922178988326849
section_name,Young Girl,colour_group_name,Dark Blue,102,805,7,893,0.9922222222222222
department_name,Shirt,colour_group_name,Light Beige,125,653,6,766,0.9922279792746114
colour_group_name,Grey,graphical_appearance_name,Colour blocking,424,95,4,511,0.9922330097087378
colour_group_name,Blue,graphical_appearance_name,Melange,455,843,10,1278,0.9922360248447205
department_name,Clean Lingerie,colour_group_name,Light Pink,147,502,5,639,0.9922360248447205
section_name,Mama,colour_group_name,Light Grey,318,202,4,512,0.9922480620155039
department_name,Light Basic Jersey,colour_group_name,Light Grey,188,202,3,384,0.9922480620155039
department_name,Expressive Lingerie,product_type_name,Slippers,250,10,2,256,0.9922480620155039
product_type_name,Outdoor overall,colour_group_name,Yellowish Brown,4,256,2,256,0.9922480620155039
product_type_name,Boots,colour_group_name,Bronze/Copper,127,3,1,128,0.9922480620155039
product_type_name,Dog wear,colour_group_name,Red,5,125,1,128,0.9922480620155039
product_type_name,Dungarees,colour_group_name,Light Yellow,19,111,1,128,0.9922480620155039
department_name,Divided+,graphical_appearance_name,All over pattern,101,1462,12,1539,0.9922630560928434
section_name,"Womens Swimwear, beachwear",colour_group_name,Dark Grey,511,401,7,898,0.9922651933701657
department_name,Baby Boy Woven,colour_group_name,Light Blue,23,368,3,385,0.9922680412371134
product_type_name,Jacket,graphical_appearance_name,Colour blocking,427,95,4,514,0.9922779922779923
department_name,Baby Boy Outdoor,colour_group_name,Dark Green,8,253,2,257,0.9922779922779923
department_name,Projects Dresses,colour_group_name,Dark Red,86,175,2,257,0.9922779922779923
product_type_name,Cardigan,section_name,Baby Boy,192,69,2,257,0.9922779922779923
product_type_name,Dungarees,section_name,Baby Essentials & Complements,19,242,2,257,0.9922779922779923
product_type_name,Bodysuit,colour_group_name,Dark Red,86,175,2,257,0.9922779922779923
section_name,Divided Accessories,colour_group_name,Light Orange,191,201,3,386,0.9922879177377892
product_type_name,Outdoor Waistcoat,section_name,Divided Collection,17,1421,11,1416,0.9922915206727401
department_name,Suit jacket,graphical_appearance_name,Melange,73,843,7,902,0.9922992299229924
department_name,Jersey fancy,graphical_appearance_name,Application/3D,338,55,3,387,0.9923076923076923
department_name,Shoes / Boots inactive from s5,colour_group_name,Yellowish Brown,6,256,2,258,0.9923076923076923
product_type_name,Gloves,section_name,Baby Essentials & Complements,20,242,2,258,0.9923076923076923
colour_group_name,Green,graphical_appearance_name,Front print,133,129,2,258,0.9923076923076923
product_type_name,Wallet,colour_group_name,Dark Orange,5,126,1,129,0.9923076923076923
product_type_name,Hair string,graphical_appearance_name,Glittering/Metallic,55,76,1,129,0.9923076923076923
section_name,Kids Outerwear,colour_group_name,Light Yellow,20,111,1,129,0.9923076923076923
product_type_name,Socks,section_name,Girls Underwear & Basics,328,66,3,388,0.9923273657289002
product_type_name,Skirt,colour_group_name,Light Green,456,70,4,518,0.9923371647509579
department_name,Baby Boy Knitwear,colour_group_name,Dark Green,10,253,2,259,0.9923371647509579
department_name,Shorts,colour_group_name,Dark Orange,137,126,2,259,0.9923371647509579
product_type_name,Bodysuit,colour_group_name,Dark Beige,86,177,2,259,0.9923371647509579
product_type_name,Felt hat,colour_group_name,Yellowish Brown,7,256,2,259,0.9923371647509579
section_name,Womens Premium,colour_group_name,Red,138,125,2,259,0.9923371647509579
section_name,Womens Everyday Collection,colour_group_name,Dark Red,1668,175,14,1815,0.9923455440131219
section_name,Contemporary Street,colour_group_name,Dark Green,142,253,3,389,0.9923469387755102
department_name,Skirt,colour_group_name,Light Blue,159,368,4,519,0.9923518164435946
product_type_name,Leggings/Tights,colour_group_name,Dark Blue,250,805,8,1039,0.9923591212989494
colour_group_name,Light Yellow,graphical_appearance_name,Solid,111,7935,61,7924,0.9923606762680025
product_type_name,T-shirt,section_name,Womens Premium,786,138,7,910,0.9923664122137404
department_name,Baby Girl Jersey Fancy,colour_group_name,Light Pink,26,502,4,520,0.9923664122137404
department_name,Clean Lingerie,colour_group_name,Greenish Khaki,147,381,4,520,0.9923664122137404
department_name,Underwear Woven,colour_group_name,Dark Green,11,253,2,260,0.9923664122137404
product_type_name,Blazer,colour_group_name,Light Green,194,70,2,260,0.9923664122137404
department_name,Kids Boy Trouser,colour_group_name,Dark Orange,6,126,1,130,0.9923664122137404
product_type_name,Hat/beanie,section_name,Men Accessories,52,80,1,130,0.9923664122137404
product_type_name,Polo shirt,section_name,Young Boy,41,91,1,130,0.9923664122137404
product_type_name,Cap,graphical_appearance_name,Front print,3,129,1,130,0.9923664122137404
section_name,Kids Boy,graphical_appearance_name,Application/3D,77,55,1,130,0.9923664122137404
department_name,Divided+,product_type_name,Top,101,692,6,781,0.9923761118170267
department_name,Skirt,colour_group_name,Light Pink,159,502,5,651,0.9923780487804879
product_type_name,Pyjama bottom,colour_group_name,Beige,35,626,5,651,0.9923780487804879
section_name,Womens Big accessories,colour_group_name,Red,272,125,3,391,0.9923857868020305
department_name,Swimwear,colour_group_name,Dark Grey,526,401,7,913,0.9923913043478261
product_type_name,Shorts,colour_group_name,Beige,301,626,7,913,0.9923913043478261
department_name,Jersey fancy,product_type_name,Cardigan,338,192,4,522,0.9923954372623575
department_name,Woven Tops,colour_group_name,Light Grey,63,202,2,261,0.9923954372623575
department_name,Tops Woven,colour_group_name,Blue,208,455,5,653,0.9924012158054711
product_type_name,Blouse,colour_group_name,Dark Beige,619,177,6,784,0.9924050632911392
product_type_name,Hoodie,colour_group_name,White,282,1311,12,1569,0.9924098671726755
product_type_name,T-shirt,graphical_appearance_name,Slub,786,12,6,786,0.9924242424242424
department_name,Scarves,colour_group_name,Light Orange,65,201,2,262,0.9924242424242424
department_name,Tops Knitwear,colour_group_name,Light Green,196,70,2,262,0.9924242424242424
section_name,Girls Underwear & Basics,graphical_appearance_name,Placement print,66,200,2,262,0.9924242424242424
department_name,Kids Boy Knitwear,colour_group_name,Dark Orange,7,126,1,131,0.9924242424242424
section_name,"Kids Accessories, Swimwear & D",colour_group_name,Light Purple,14,119,1,131,0.9924242424242424
section_name,Special Collections,colour_group_name,Silver,21,112,1,131,0.9924242424242424
colour_group_name,Silver,graphical_appearance_name,Other pattern,112,21,1,131,0.9924242424242424
